-8.625357984919943544e-01,-2.304013996205918346e-01
6.057712306543510117e-01,-7.244037514399115363e-03
-5.255525947224568561e-01,1.254454911655407123e-01
-3.838214419891543550e-01,1.871643114841653466e-01
8.083445853309092488e-01,1.228047298213903182e-01
3.888415717937454552e-01,-1.566436582656208221e-01
5.065083927798961216e-01,-6.674331785207621159e-02
-3.520611610849848638e-01,2.007986348914571617e-01
2.349377255414493160e-01,-5.258832442284854664e-02
1.667957730805118555e-01,8.801266269696558786e-03
3.966654783629837144e-01,-8.469565198328575517e-02
6.760424407230389843e-01,-5.844208387551446532e-02
-7.194724363077797946e-01,7.363628679014649903e-02
3.663371025010411230e-01,-1.402139629625294148e-01
9.941059427962024575e-01,3.990777432825620696e-01
3.262187164427055031e-02,7.125194975524312690e-02
3.802577896136152269e-01,-7.077125553955174175e-02
-5.741821447220918362e-01,4.822697273217829012e-02
2.491981893726789021e-01,2.106468809167763578e-02
3.116928851205484907e-01,-1.692864321087590163e-01
5.432607205077790713e-01,-3.321363582902153028e-02
6.826834363029261610e-01,-6.983069155349244661e-02
-9.646979316712696040e-01,-4.816900785508929084e-01
-5.929517765149272535e-03,4.675708159336570968e-02
-8.368387356394213494e-01,-1.519568341278796919e-01
